top,fold,classifier,large pre,large re,large f1,medium pre,medium re,medium f1,small pre,small re,small f1,all acc,all pre,all re,all f1,all mcc
250,1,knn,0.9375,0.92,0.9145,0.9611,1.0,0.9719,0.8531,0.8816,0.8618,0.9231,0.9133,0.9231,0.9081,0.9223
250,2,knn,0.9769,0.99,0.9817,0.9,0.9333,0.9111,0.9189,0.9342,0.9232,0.9593,0.9413,0.9593,0.9472,0.9586
250,3,knn,0.9375,0.95,0.9414,0.9333,0.9556,0.9407,0.8991,0.9211,0.9057,0.9412,0.9235,0.9412,0.929,0.94
250,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
250,5,knn,0.9519,0.93,0.936,0.9389,0.9778,0.9496,0.8596,0.8947,0.8706,0.9276,0.9175,0.9276,0.9163,0.9264
250,6,knn,0.9088,0.91,0.9005,0.9222,0.9333,0.9259,0.8706,0.8947,0.8772,0.9095,0.8984,0.9095,0.8976,0.9082
250,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8794,0.9079,0.8882,0.9457,0.9241,0.9457,0.9318,0.9447
250,8,knn,0.9189,0.93,0.9211,0.9444,0.9778,0.9556,0.8487,0.8816,0.8597,0.9231,0.9,0.9231,0.907,0.9216
250,9,knn,0.9381,0.94,0.9336,0.9333,0.9556,0.9407,0.8586,0.8947,0.8693,0.9276,0.9098,0.9276,0.9129,0.9265
250,0,rf,0.9742,0.99,0.9809,0.9185,0.9556,0.9296,0.852,0.8684,0.8561,0.9412,0.9208,0.9412,0.9275,0.9401
250,1,rf,0.9698,0.97,0.9694,0.9389,0.9778,0.9496,0.8728,0.8947,0.8794,0.9457,0.9301,0.9457,0.9344,0.9447
250,2,rf,0.9742,0.99,0.9809,0.8963,0.9556,0.9148,0.8816,0.8947,0.886,0.9502,0.9265,0.9502,0.9348,0.9493
250,3,rf,0.9651,0.96,0.959,0.9407,0.9778,0.9519,0.8618,0.8947,0.8728,0.9412,0.9247,0.9412,0.9279,0.9401
250,4,rf,0.9727,0.98,0.9757,0.963,1.0,0.9741,0.9013,0.9079,0.9035,0.9593,0.9462,0.9593,0.9505,0.9585
250,5,rf,0.9784,0.96,0.9678,0.9222,0.9778,0.9363,0.8355,0.8684,0.8465,0.9321,0.9178,0.9321,0.9196,0.931
250,6,rf,0.9718,0.99,0.9805,0.9296,0.9556,0.937,0.8684,0.8947,0.8772,0.9502,0.9277,0.9502,0.9361,0.9492
250,7,rf,0.9833,1.0,0.9909,0.9278,0.9556,0.9348,0.9079,0.9211,0.9123,0.9638,0.9461,0.9638,0.9524,0.9632
250,8,rf,0.9627,0.98,0.9709,0.9296,0.9778,0.9444,0.8816,0.8947,0.886,0.9502,0.9281,0.9502,0.9363,0.9492
250,9,rf,0.9909,0.99,0.99,0.9389,0.9778,0.9496,0.8684,0.8947,0.8772,0.9548,0.9382,0.9548,0.943,0.9539
250,0,svm,0.9552,0.99,0.9714,0.9296,0.9556,0.937,0.8465,0.8684,0.8531,0.9412,0.9126,0.9412,0.9237,0.94
250,1,svm,0.9533,0.97,0.9609,0.9611,1.0,0.9719,0.8684,0.8816,0.8728,0.9457,0.9257,0.9457,0.9328,0.9447
250,2,svm,0.9652,0.99,0.9761,0.9074,0.9556,0.9222,0.9079,0.9079,0.9079,0.9548,0.9337,0.9548,0.9417,0.9539
250,3,svm,0.954,0.97,0.9608,0.9296,0.9778,0.9444,0.8816,0.8947,0.886,0.9457,0.9242,0.9457,0.9317,0.9446
250,4,svm,0.9678,0.99,0.9769,0.963,1.0,0.9741,0.8882,0.8947,0.8904,0.9593,0.9394,0.9593,0.9466,0.9586
250,5,svm,0.9775,0.96,0.9678,0.9222,0.9778,0.9363,0.8816,0.8947,0.886,0.9412,0.9333,0.9412,0.9332,0.9402
250,6,svm,0.9809,0.99,0.9852,0.9185,0.9556,0.9296,0.8618,0.8816,0.8684,0.9457,0.9273,0.9457,0.9337,0.9446
250,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.8816,0.8947,0.886,0.9548,0.9307,0.9548,0.9397,0.9539
250,8,svm,0.9396,0.98,0.9579,0.8852,0.9333,0.9,0.8684,0.8816,0.8728,0.9367,0.9041,0.9367,0.9169,0.9354
250,9,svm,0.9809,0.99,0.9852,0.9389,0.9778,0.9496,0.8553,0.8816,0.864,0.9502,0.9291,0.9502,0.9363,0.9493
260,0,dtree,0.9742,0.99,0.9809,0.8852,0.9333,0.9,0.7873,0.8289,0.8004,0.9231,0.8918,0.9231,0.9024,0.9216
260,1,dtree,0.9598,0.96,0.9594,0.9278,1.0,0.9496,0.8553,0.8684,0.8596,0.9367,0.9173,0.9367,0.9231,0.9354
260,2,dtree,0.9636,0.98,0.9704,0.863,0.9111,0.8778,0.8487,0.8816,0.8597,0.9321,0.9036,0.9321,0.9135,0.9308
260,3,dtree,0.9561,0.96,0.9542,0.8963,0.9556,0.9148,0.8158,0.8553,0.8289,0.9231,0.8957,0.9231,0.9031,0.9217
260,4,dtree,0.9727,0.98,0.9757,0.9519,1.0,0.9667,0.7763,0.8158,0.7895,0.9276,0.9009,0.9276,0.9098,0.9262
260,5,dtree,0.9875,0.96,0.9725,0.8433,0.9111,0.8607,0.8004,0.8289,0.8092,0.905,0.8938,0.905,0.8936,0.9033
260,6,dtree,0.9809,0.98,0.98,0.9296,0.9556,0.937,0.7697,0.8289,0.7895,0.9231,0.8978,0.9231,0.9057,0.9215
260,7,dtree,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.8224,0.8553,0.8333,0.9412,0.9103,0.9412,0.9216,0.9401
260,8,dtree,0.9727,0.98,0.9757,0.9074,0.9556,0.9222,0.8158,0.8553,0.8289,0.9321,0.9055,0.9321,0.9143,0.9308
260,9,dtree,0.9833,0.99,0.9857,0.8833,0.9333,0.8978,0.7961,0.8421,0.8114,0.9276,0.8986,0.9276,0.9078,0.9263
260,0,knn,0.9201,0.94,0.9222,0.9556,0.9778,0.963,0.8728,0.8947,0.8794,0.9321,0.911,0.9321,0.9158,0.9312
260,1,knn,0.9375,0.92,0.9145,0.963,1.0,0.9741,0.886,0.9079,0.8925,0.9321,0.925,0.9321,0.9191,0.9314
260,2,knn,0.9373,0.96,0.9452,0.9,0.9111,0.9037,0.9178,0.9342,0.9219,0.9412,0.923,0.9412,0.9288,0.9402
260,3,knn,0.9375,0.95,0.9414,0.9333,0.9556,0.9407,0.8794,0.9079,0.8882,0.9367,0.9167,0.9367,0.923,0.9354
260,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
260,5,knn,0.9519,0.93,0.936,0.9389,0.9778,0.9496,0.8596,0.8947,0.8706,0.9276,0.9175,0.9276,0.9163,0.9264
260,6,knn,0.9017,0.91,0.8982,0.9222,0.9333,0.9259,0.864,0.8947,0.8728,0.9095,0.8929,0.9095,0.8951,0.9081
260,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
260,8,knn,0.9281,0.94,0.9314,0.9444,0.9778,0.9556,0.8684,0.8947,0.8772,0.9321,0.9109,0.9321,0.9177,0.9308
260,9,knn,0.9339,0.94,0.9305,0.9222,0.9333,0.9259,0.8454,0.8816,0.8561,0.9186,0.9011,0.9186,0.904,0.9173
260,0,rf,0.9651,0.99,0.9761,0.9407,0.9778,0.9519,0.8662,0.8816,0.8706,0.9502,0.9262,0.9502,0.9349,0.9493
260,1,rf,0.9698,0.97,0.9694,0.95,1.0,0.9644,0.9013,0.9079,0.9035,0.9548,0.9422,0.9548,0.9458,0.9539
260,2,rf,0.9651,0.99,0.9761,0.9074,0.9333,0.9148,0.9474,0.9474,0.9474,0.9638,0.9473,0.9638,0.9538,0.9631
260,3,rf,0.9587,0.96,0.955,0.937,0.9778,0.9481,0.8553,0.8816,0.864,0.9367,0.9187,0.9367,0.9223,0.9356
260,4,rf,0.9727,0.98,0.9757,0.9519,1.0,0.9667,0.8882,0.8947,0.8904,0.9548,0.9394,0.9548,0.9445,0.9539
260,5,rf,0.9875,0.96,0.9725,0.9222,0.9778,0.9363,0.8553,0.8816,0.864,0.9367,0.9287,0.9367,0.9278,0.9356
260,6,rf,0.9733,0.99,0.9809,0.9074,0.9556,0.9222,0.8684,0.8816,0.8728,0.9457,0.9238,0.9457,0.9318,0.9446
260,7,rf,0.9833,1.0,0.9909,0.9167,0.9556,0.9274,0.9145,0.9211,0.9167,0.9638,0.9461,0.9638,0.9524,0.9632
260,8,rf,0.9727,0.98,0.9757,0.9296,0.9778,0.9444,0.8947,0.9079,0.8991,0.9548,0.9371,0.9548,0.943,0.9539
260,9,rf,0.9833,0.99,0.9857,0.9167,0.9556,0.9274,0.8553,0.8816,0.864,0.9457,0.9257,0.9457,0.932,0.9447
260,0,svm,0.9642,0.99,0.9762,0.9407,0.9778,0.9519,0.8662,0.8816,0.8706,0.9502,0.9258,0.9502,0.9349,0.9493
260,1,svm,0.9609,0.97,0.9652,0.9611,1.0,0.9719,0.9013,0.9079,0.9035,0.9548,0.9405,0.9548,0.9454,0.9539
260,2,svm,0.9652,0.99,0.9761,0.9056,0.9333,0.9126,0.9342,0.9342,0.9342,0.9593,0.9424,0.9593,0.9488,0.9585
260,3,svm,0.954,0.97,0.9608,0.9296,0.9778,0.9444,0.8662,0.8816,0.8706,0.9412,0.9189,0.9412,0.9265,0.94
260,4,svm,0.9623,0.99,0.9733,0.963,1.0,0.9741,0.8947,0.8947,0.8947,0.9593,0.9392,0.9593,0.9464,0.9586
260,5,svm,0.9775,0.96,0.9678,0.9222,0.9778,0.9363,0.875,0.8947,0.8816,0.9412,0.931,0.9412,0.9317,0.9402
260,6,svm,0.9727,0.99,0.9809,0.9185,0.9556,0.9296,0.8399,0.8684,0.8487,0.9412,0.916,0.9412,0.925,0.94
260,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.9013,0.9079,0.9035,0.9593,0.9374,0.9593,0.9458,0.9586
260,8,svm,0.9651,0.98,0.9714,0.9296,0.9778,0.9444,0.9013,0.9079,0.9035,0.9548,0.936,0.9548,0.9425,0.9539
260,9,svm,0.9733,0.99,0.9809,0.9389,0.9778,0.9496,0.8487,0.8684,0.8553,0.9457,0.9235,0.9457,0.9313,0.9447
270,0,dtree,0.9651,0.98,0.9709,0.8741,0.9556,0.9,0.7741,0.8026,0.7829,0.914,0.8809,0.914,0.8918,0.9124
270,1,dtree,0.9622,0.97,0.9651,0.9389,0.9778,0.9496,0.8465,0.8684,0.8531,0.9367,0.9177,0.9367,0.9234,0.9355
270,2,dtree,0.9652,0.99,0.9761,0.8407,0.8889,0.8556,0.7895,0.8421,0.807,0.9186,0.8794,0.9186,0.8934,0.917
270,3,dtree,0.9561,0.96,0.9542,0.9296,0.9778,0.9444,0.8026,0.8421,0.8158,0.9231,0.8979,0.9231,0.9046,0.9216
270,4,dtree,0.9727,0.97,0.9704,0.9296,1.0,0.9519,0.807,0.8289,0.8136,0.9276,0.907,0.9276,0.9127,0.9262
270,5,dtree,0.9875,0.95,0.9673,0.8389,0.9333,0.8682,0.761,0.8026,0.7741,0.8959,0.8793,0.8959,0.8807,0.894
270,6,dtree,0.9809,0.97,0.9741,0.8444,0.9333,0.8704,0.8092,0.8421,0.8202,0.9186,0.8941,0.9186,0.9001,0.917
270,7,dtree,0.9833,1.0,0.9909,0.8833,0.9333,0.8978,0.8421,0.8684,0.8509,0.9412,0.9144,0.9412,0.9238,0.9401
270,8,dtree,0.9618,0.96,0.9605,0.9185,0.9778,0.937,0.8553,0.8816,0.864,0.9367,0.9164,0.9367,0.9225,0.9354
270,9,dtree,0.9909,0.98,0.9847,0.8722,0.9333,0.8904,0.8202,0.8553,0.8311,0.9276,0.908,0.9276,0.9127,0.9263
270,0,knn,0.9201,0.94,0.9222,0.9556,0.9778,0.963,0.8728,0.8947,0.8794,0.9321,0.911,0.9321,0.9158,0.9312
270,1,knn,0.9375,0.92,0.9145,0.963,1.0,0.9741,0.8662,0.8947,0.875,0.9276,0.9182,0.9276,0.9131,0.9268
270,2,knn,0.9417,0.96,0.9467,0.9111,0.9333,0.9185,0.8991,0.9211,0.9057,0.9412,0.9208,0.9412,0.9268,0.9402
270,3,knn,0.9375,0.95,0.9414,0.9222,0.9556,0.9333,0.8662,0.8947,0.875,0.9321,0.9099,0.9321,0.9169,0.9308
270,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
270,5,knn,0.9519,0.93,0.936,0.9389,0.9778,0.9496,0.8794,0.9079,0.8882,0.9321,0.9243,0.9321,0.9223,0.931
270,6,knn,0.8997,0.91,0.8957,0.9222,0.9556,0.9333,0.8728,0.8947,0.8794,0.914,0.8951,0.914,0.8978,0.9128
270,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
270,8,knn,0.9189,0.93,0.9211,0.9444,0.9778,0.9556,0.8684,0.8947,0.8772,0.9276,0.9068,0.9276,0.913,0.9262
270,9,knn,0.9381,0.94,0.9336,0.9444,0.9778,0.9556,0.8717,0.8947,0.8781,0.9321,0.9166,0.9321,0.919,0.9311
270,0,rf,0.9742,0.99,0.9809,0.9407,0.9778,0.9519,0.8794,0.8947,0.8838,0.9548,0.9348,0.9548,0.9416,0.9539
270,1,rf,0.9698,0.97,0.9694,0.95,1.0,0.9644,0.8816,0.8947,0.886,0.9502,0.9354,0.9502,0.9397,0.9493
270,2,rf,0.9636,0.99,0.9762,0.9185,0.9556,0.9296,0.8947,0.9079,0.8991,0.9548,0.9308,0.9548,0.9402,0.9539
270,3,rf,0.9587,0.96,0.955,0.9259,0.9778,0.9407,0.8618,0.8816,0.8684,0.9367,0.9187,0.9367,0.9223,0.9356
270,4,rf,0.9727,0.98,0.9757,0.963,1.0,0.9741,0.9013,0.9079,0.9035,0.9593,0.9462,0.9593,0.9505,0.9585
270,5,rf,0.9784,0.96,0.9678,0.9222,0.9778,0.9363,0.875,0.8947,0.8816,0.9412,0.9314,0.9412,0.9317,0.9402
270,6,rf,0.9809,0.99,0.9852,0.9296,0.9778,0.9444,0.875,0.8947,0.8816,0.9548,0.934,0.9548,0.9413,0.9539
270,7,rf,0.9833,1.0,0.9909,0.9278,0.9556,0.9348,0.9276,0.9342,0.9298,0.9683,0.9529,0.9683,0.9585,0.9678
270,8,rf,0.9727,0.98,0.9757,0.9296,0.9778,0.9444,0.9145,0.9211,0.9167,0.9593,0.9439,0.9593,0.949,0.9585
270,9,rf,0.9909,0.99,0.99,0.95,1.0,0.9644,0.8816,0.8947,0.886,0.9593,0.945,0.9593,0.949,0.9586
270,0,svm,0.9642,0.99,0.9762,0.9407,0.9778,0.9519,0.8662,0.8816,0.8706,0.9502,0.9258,0.9502,0.9349,0.9493
270,1,svm,0.9533,0.97,0.9609,0.9389,0.9778,0.9496,0.8816,0.8947,0.886,0.9457,0.9257,0.9457,0.9328,0.9447
270,2,svm,0.9523,0.99,0.9686,0.9074,0.9556,0.9222,0.8553,0.8684,0.8596,0.9412,0.9098,0.9412,0.9217,0.9401
270,3,svm,0.9452,0.97,0.9566,0.923,0.9778,0.937,0.7961,0.8158,0.8026,0.9186,0.8894,0.9186,0.8997,0.917
270,4,svm,0.9603,0.99,0.9726,0.9407,0.9778,0.9519,0.9079,0.9079,0.9079,0.9593,0.9383,0.9593,0.9461,0.9586
270,5,svm,0.9775,0.96,0.9678,0.9222,0.9778,0.9363,0.8947,0.9079,0.8991,0.9457,0.9378,0.9457,0.9378,0.9448
270,6,svm,0.9636,0.98,0.9709,0.9185,0.9778,0.937,0.8553,0.8684,0.8596,0.9412,0.9172,0.9412,0.9258,0.94
270,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.9013,0.9079,0.9035,0.9593,0.9374,0.9593,0.9458,0.9586
270,8,svm,0.9536,0.97,0.9614,0.9296,0.9778,0.9444,0.9013,0.9079,0.9035,0.9502,0.9308,0.9502,0.9381,0.9492
270,9,svm,0.9809,0.99,0.9852,0.95,1.0,0.9644,0.8684,0.8816,0.8728,0.9548,0.9359,0.9548,0.9423,0.9539
280,0,dtree,0.9651,0.99,0.9761,0.8815,0.9556,0.9037,0.7083,0.75,0.7215,0.9005,0.8598,0.9005,0.8738,0.8985
280,1,dtree,0.9698,0.97,0.9694,0.8611,0.9333,0.883,0.8026,0.8421,0.8158,0.9186,0.8902,0.9186,0.899,0.917
280,2,dtree,0.9818,0.99,0.9852,0.863,0.9556,0.8926,0.7632,0.8026,0.7763,0.9186,0.8824,0.9186,0.8945,0.917
280,3,dtree,0.9651,0.96,0.959,0.9019,0.9556,0.9163,0.7895,0.8289,0.8026,0.914,0.8918,0.914,0.8965,0.9125
280,4,dtree,0.9587,0.97,0.9622,0.9296,0.9778,0.9444,0.7654,0.8026,0.7763,0.914,0.8863,0.914,0.8946,0.9124
280,5,dtree,0.9875,0.96,0.9725,0.8833,0.9556,0.9052,0.7544,0.8026,0.7697,0.905,0.8861,0.905,0.8891,0.9033
280,6,dtree,0.9809,0.97,0.9741,0.8815,0.9333,0.8963,0.761,0.8158,0.7785,0.9095,0.885,0.9095,0.891,0.9078
280,7,dtree,0.9742,1.0,0.9862,0.913,0.9556,0.9237,0.7829,0.8158,0.7939,0.9276,0.896,0.9276,0.9073,0.9262
280,8,dtree,0.9718,0.95,0.9599,0.837,0.9333,0.8667,0.7149,0.7763,0.7347,0.8869,0.856,0.8869,0.8635,0.8847
280,9,dtree,0.9818,0.98,0.9794,0.85,0.9556,0.883,0.7829,0.8158,0.7939,0.9186,0.8866,0.9186,0.8959,0.9171
280,0,knn,0.9201,0.94,0.9222,0.9556,0.9778,0.963,0.8728,0.8947,0.8794,0.9321,0.911,0.9321,0.9158,0.9312
280,1,knn,0.9375,0.92,0.9145,0.9185,0.9778,0.937,0.8531,0.8816,0.8618,0.9186,0.9046,0.9186,0.901,0.9176
280,2,knn,0.9373,0.96,0.9452,0.9148,0.9556,0.9259,0.9013,0.9079,0.9035,0.9412,0.9204,0.9412,0.927,0.9402
280,3,knn,0.9375,0.95,0.9414,0.9222,0.9556,0.9333,0.886,0.9079,0.8925,0.9367,0.9167,0.9367,0.923,0.9354
280,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
280,5,knn,0.9464,0.93,0.9324,0.9019,0.9556,0.9163,0.8388,0.8684,0.8474,0.914,0.9003,0.914,0.8999,0.9127
280,6,knn,0.8977,0.91,0.8958,0.9333,0.9556,0.9407,0.886,0.9079,0.8925,0.9186,0.9009,0.9186,0.9038,0.9174
280,7,knn,0.949,0.97,0.9577,0.9333,0.9556,0.9407,0.8662,0.8947,0.875,0.9412,0.9174,0.9412,0.9258,0.9401
280,8,knn,0.9244,0.93,0.9247,0.9444,0.9778,0.9556,0.8684,0.8947,0.8772,0.9276,0.9092,0.9276,0.9147,0.9262
280,9,knn,0.9339,0.94,0.9305,0.9333,0.9556,0.9407,0.852,0.8816,0.8605,0.9231,0.9056,0.9231,0.9085,0.9219
280,0,rf,0.9742,0.99,0.9809,0.9407,0.9778,0.9519,0.8794,0.8947,0.8838,0.9548,0.9348,0.9548,0.9416,0.9539
280,1,rf,0.9698,0.97,0.9694,0.9167,0.9778,0.9348,0.8618,0.8816,0.8684,0.9412,0.9219,0.9412,0.9277,0.9401
280,2,rf,0.9818,0.99,0.9852,0.9074,0.9556,0.9222,0.8947,0.9079,0.8991,0.9548,0.9367,0.9548,0.9428,0.9539
280,3,rf,0.9651,0.96,0.959,0.9185,0.9778,0.937,0.8487,0.8684,0.8553,0.9321,0.9156,0.9321,0.9188,0.9309
280,4,rf,0.9727,0.98,0.9757,0.963,1.0,0.9741,0.8816,0.8947,0.886,0.9548,0.9394,0.9548,0.9445,0.9539
280,5,rf,0.9784,0.96,0.9678,0.9074,0.9778,0.9252,0.8487,0.8684,0.8553,0.9321,0.9193,0.9321,0.9204,0.931
280,6,rf,0.9809,0.99,0.9852,0.9296,0.9778,0.9444,0.8947,0.9079,0.8991,0.9593,0.9408,0.9593,0.9473,0.9585
280,7,rf,0.9833,1.0,0.9909,0.9278,0.9556,0.9348,0.9079,0.9211,0.9123,0.9638,0.9461,0.9638,0.9524,0.9632
280,8,rf,0.9636,0.98,0.9709,0.9296,0.9778,0.9444,0.8618,0.8816,0.8684,0.9457,0.9217,0.9457,0.9303,0.9446
280,9,rf,0.9678,0.99,0.9769,0.9278,0.9778,0.9422,0.8553,0.8684,0.8596,0.9457,0.921,0.9457,0.9295,0.9448
280,0,svm,0.9642,0.99,0.9762,0.9407,0.9778,0.9519,0.8662,0.8816,0.8706,0.9502,0.9258,0.9502,0.9349,0.9493
280,1,svm,0.9533,0.97,0.9609,0.8944,0.9556,0.9126,0.8487,0.8684,0.8553,0.9321,0.9054,0.9321,0.9147,0.9308
280,2,svm,0.9587,0.99,0.9722,0.8963,0.9556,0.9148,0.8816,0.8816,0.8816,0.9457,0.9195,0.9457,0.9293,0.9447
280,3,svm,0.954,0.97,0.9608,0.9278,0.9778,0.9422,0.8553,0.8684,0.8596,0.9367,0.9147,0.9367,0.9222,0.9354
280,4,svm,0.9678,0.99,0.9769,0.963,1.0,0.9741,0.8882,0.8947,0.8904,0.9593,0.9394,0.9593,0.9466,0.9586
280,5,svm,0.9684,0.96,0.963,0.9111,0.9778,0.9289,0.8684,0.8816,0.8728,0.9367,0.9224,0.9367,0.925,0.9355
280,6,svm,0.9727,0.99,0.9809,0.9407,0.9778,0.9519,0.8947,0.9079,0.8991,0.9593,0.9394,0.9593,0.9469,0.9585
280,7,svm,0.9742,1.0,0.9862,0.9056,0.9556,0.92,0.8684,0.8816,0.8728,0.9502,0.9239,0.9502,0.9337,0.9493
280,8,svm,0.9651,0.98,0.9714,0.9296,0.9778,0.9444,0.9013,0.9079,0.9035,0.9548,0.936,0.9548,0.9425,0.9539
280,9,svm,0.9733,0.99,0.9809,0.9278,0.9778,0.9422,0.8136,0.8421,0.8224,0.9367,0.9091,0.9367,0.9185,0.9355
290,0,dtree,0.9742,0.99,0.9809,0.9389,0.9778,0.9496,0.8268,0.8553,0.8355,0.9412,0.9163,0.9412,0.9245,0.9401
290,1,dtree,0.9687,0.96,0.9637,0.8944,0.9778,0.92,0.7961,0.8289,0.807,0.9186,0.8942,0.9186,0.9009,0.917
290,2,dtree,0.9636,0.99,0.9757,0.863,0.9111,0.8778,0.8289,0.8553,0.8377,0.9276,0.8968,0.9276,0.9083,0.9261
290,3,dtree,0.9496,0.96,0.9503,0.9056,0.9556,0.92,0.7829,0.8289,0.7982,0.914,0.8833,0.914,0.8918,0.9125
290,4,dtree,0.9636,0.96,0.9604,0.9185,0.9778,0.937,0.7303,0.7895,0.75,0.905,0.8742,0.905,0.8833,0.9031
290,5,dtree,0.9784,0.96,0.9678,0.9111,0.9778,0.9289,0.7149,0.7763,0.7347,0.9005,0.8741,0.9005,0.8797,0.8987
290,6,dtree,0.99,0.98,0.9847,0.8963,0.9556,0.9148,0.7829,0.8289,0.7982,0.9231,0.8997,0.9231,0.9064,0.9216
290,7,dtree,0.9833,1.0,0.9909,0.8722,0.9111,0.883,0.8465,0.8816,0.8575,0.9412,0.9137,0.9412,0.923,0.9401
290,8,dtree,0.9527,0.97,0.9609,0.8741,0.9556,0.9,0.7434,0.7895,0.7588,0.905,0.8647,0.905,0.879,0.903
290,9,dtree,0.9818,0.99,0.9852,0.9167,0.9778,0.9348,0.7632,0.8026,0.7763,0.9231,0.8934,0.9231,0.9031,0.9216
290,0,knn,0.9201,0.94,0.9222,0.9556,0.9778,0.963,0.8728,0.8947,0.8794,0.9321,0.911,0.9321,0.9158,0.9312
290,1,knn,0.9375,0.92,0.9145,0.963,1.0,0.9741,0.8662,0.8947,0.875,0.9276,0.9182,0.9276,0.9131,0.9268
290,2,knn,0.9464,0.96,0.95,0.9111,0.9333,0.9185,0.8925,0.9211,0.9013,0.9412,0.9207,0.9412,0.9268,0.9401
290,3,knn,0.922,0.95,0.9327,0.9407,0.9778,0.9519,0.8684,0.8816,0.8728,0.9321,0.9074,0.9321,0.916,0.9308
290,4,knn,0.9278,0.96,0.9422,0.9444,0.9556,0.9481,0.8596,0.8816,0.8662,0.9321,0.9078,0.9321,0.9173,0.9307
290,5,knn,0.9519,0.93,0.936,0.9389,0.9778,0.9496,0.8596,0.8947,0.8706,0.9276,0.9175,0.9276,0.9163,0.9264
290,6,knn,0.9088,0.91,0.9005,0.9111,0.9333,0.9185,0.864,0.8947,0.8728,0.9095,0.8939,0.9095,0.8946,0.9082
290,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
290,8,knn,0.9098,0.93,0.9163,0.9444,0.9778,0.9556,0.8618,0.8816,0.8684,0.9231,0.9004,0.9231,0.9079,0.9216
290,9,knn,0.9381,0.94,0.9336,0.9556,0.9778,0.963,0.8849,0.9079,0.8912,0.9367,0.9233,0.9367,0.925,0.9357
290,0,rf,0.9742,0.99,0.9809,0.9407,0.9778,0.9519,0.8794,0.8947,0.8838,0.9548,0.9348,0.9548,0.9416,0.9539
290,1,rf,0.9525,0.97,0.9604,0.9611,1.0,0.9719,0.8684,0.8816,0.8728,0.9457,0.9254,0.9457,0.9326,0.9447
290,2,rf,0.9818,0.99,0.9852,0.9185,0.9556,0.9296,0.9013,0.9211,0.9079,0.9593,0.9412,0.9593,0.9473,0.9585
290,3,rf,0.9406,0.96,0.9455,0.9407,0.9778,0.9519,0.8487,0.8684,0.8553,0.9321,0.909,0.9321,0.9158,0.9309
290,4,rf,0.9636,0.98,0.9709,0.9519,0.9778,0.9593,0.9013,0.9079,0.9035,0.9548,0.9398,0.9548,0.9454,0.9538
290,5,rf,0.9784,0.96,0.9678,0.9222,0.9778,0.9363,0.875,0.8947,0.8816,0.9412,0.9314,0.9412,0.9317,0.9402
290,6,rf,0.9809,0.99,0.9852,0.9074,0.9556,0.9222,0.8355,0.8684,0.8465,0.9412,0.9159,0.9412,0.9247,0.94
290,7,rf,0.9833,1.0,0.9909,0.9167,0.9556,0.9274,0.8947,0.9079,0.8991,0.9593,0.9393,0.9593,0.9464,0.9586
290,8,rf,0.9355,0.97,0.9519,0.9296,0.9778,0.9444,0.875,0.8816,0.8772,0.9412,0.9135,0.9412,0.9247,0.94
290,9,rf,0.9818,0.99,0.9852,0.9611,1.0,0.9719,0.8816,0.8947,0.886,0.9593,0.9431,0.9593,0.9484,0.9586
290,0,svm,0.9642,0.99,0.9762,0.9407,0.9778,0.9519,0.8662,0.8816,0.8706,0.9502,0.9258,0.9502,0.9349,0.9493
290,1,svm,0.9442,0.97,0.9562,0.9389,0.9778,0.9496,0.8487,0.8684,0.8553,0.9367,0.9103,0.9367,0.9201,0.9354
290,2,svm,0.9742,0.99,0.9809,0.9185,0.9556,0.9296,0.9276,0.9342,0.9298,0.9638,0.9469,0.9638,0.9529,0.9631
290,3,svm,0.9331,0.97,0.9485,0.9296,0.9778,0.9444,0.8224,0.8421,0.8289,0.9276,0.8943,0.9276,0.9066,0.9262
290,4,svm,0.9512,0.99,0.9678,0.9296,0.9556,0.937,0.8553,0.8684,0.8596,0.9412,0.9138,0.9412,0.9244,0.9401
290,5,svm,0.9775,0.96,0.9678,0.9111,0.9778,0.9289,0.8816,0.8947,0.886,0.9412,0.931,0.9412,0.9317,0.9402
